,ID,NPINUM,MCRNUM,MNAME,SYSNAME,SYSID,STCD,DTBEG,DTEND,FISYR,SERV,HSACODE,HSANAME,HRRNAME,HRRCODE,MLOCADDR,MLOCCITY,MLOCSTD,MLOCZIP,SYSADDR,SYSCITY,SYSST,SYSZIP,SYSAREA,SYSTELN,SYSTEM_PRIMARY_CONTACT,SYSTITLE,LAT,LONG,CNTYNAME,CBSANAME,CBSATYPE,CBSACODE,DIVNAME,DIVCODE,CSANAME,CSACODE,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,CNTRL,ControlCode,zipcode,address
2508,6441470,1306896477.0,231321,UP Health System-Bell,LifePoint Health,180.0,44,10116.0,123116.0,10117.0,10,23056.0,"Ishpeming, MI","Marquette, MI",240.0,901 Lakeshore Drive,Ishpeming,,49849-1367,330 SEVEN SPRINGS WAY,BRENTWOOD,TN,37027-4536,615.0,9207000.0,Mr. William F Carpenter III,Chairman and Chief Executive Officer,46.4906,-87.6776,"Marquette, MI","Marquette, MI",Micro,32100,,,,,103,26103,26,103,33,for-profit,37027,"330 SEVEN SPRINGS WAY , BRENTWOOD , TN , 37027"
2509,6441500,1053403402.0,230092,Henry Ford Allegiance Health,Henry Ford Health System,9505.0,44,70115.0,63016.0,70116.0,10,23057.0,"Jackson, MI","Ann Arbor, MI",232.0,205 North East Avenue,Jackson,,49201-1753,ONE FORD PLACE,DETROIT,MI,48202-3450,313.0,8768708.0,Mr. Wright L Lassiter III,President and Chief Executive Officer,42.252716,-84.393819,"Jackson, MI","Jackson, MI",Metro,27100,,,,,75,26075,26,75,23,non-profit,48202,"ONE FORD PLACE , DETROIT , MI , 48202"
2510,6441531,,232036,CareLink of Jackson,,,44,30115.0,22916.0,30117.0,80,23057.0,"Jackson, MI","Ann Arbor, MI",232.0,110 North Elm Avenue,Jackson,,49202-3595,,,,,,,,,42.251678000000005,-84.38455400000001,"Jackson, MI","Jackson, MI",Metro,27100,,,,,75,26075,26,75,23,non-profit,nan,
2511,6441550,1831116441.0,230017,Bronson Methodist Hospital,Bronson Healthcare Group,595.0,44,10116.0,123116.0,10117.0,10,23058.0,"Kalamazoo, MI","Kalamazoo, MI",238.0,601 John Street,Kalamazoo,,49007-5346,301 JOHN STREET,KALAMAZOO,MI,49007-5295,269.0,3416000.0,Mr. Frank J Sardone,President and Chief Executive Officer,42.286028,-85.581135,"Kalamazoo, MI","Kalamazoo-Portage, MI",Metro,28020,,,"Kalamazoo-Battle Creek-Portage, MI",310.0,77,26077,26,77,23,non-profit,49007,"301 JOHN STREET , KALAMAZOO , MI , 49007"
2512,6441570,1194736587.0,234026,Kalamazoo Psychiatric Hospital,,,44,100115.0,93016.0,100116.0,22,23058.0,"Kalamazoo, MI","Kalamazoo, MI",238.0,1312 Oakland Drive,Kalamazoo,,49008-1205,,,,,,,,,42.279092999999996,-85.601754,"Kalamazoo, MI","Kalamazoo-Portage, MI",Metro,28020,,,"Kalamazoo-Battle Creek-Portage, MI",310.0,77,26077,26,77,12,Government-NonFederal,nan,
2513,6441575,1497751309.0,231301,Kalkaska Memorial Health Center,Munson Healthcare,1465.0,44,70115.0,63016.0,70116.0,10,23116.0,"Traverse City, MI","Traverse City, MI",249.0,419 South Coral Street,Kalkaska,,49646-2503,1105 SIXTH STREET,TRAVERSE CITY,MI,49684-2386,231.0,9356703.0,Mr. Edwin Ness,President and Chief Executive Officer,44.731597,-85.182994,"Kalkaska, MI","Traverse City, MI",Micro,45900,,,,,79,26079,26,79,16,Government-NonFederal,49684,"1105 SIXTH STREET , TRAVERSE CITY , MI , 49684"
2514,6441585,1558479824.0,231307,Baraga County Memorial Hospital,,,44,100115.0,93016.0,100116.0,10,23060.0,"L'anse, MI","Marquette, MI",240.0,18341 U.S. Highway 41,L'Anse,,49946-8024,,,,,,,,,46.7505,-88.4471,"Baraga, MI",,Rural,0,,,,,13,26013,26,13,13,Government-NonFederal,nan,
2515,6441595,1073588711.0,230230,Sparrow Hospital,Sparrow Health System,1245.0,44,10116.0,123116.0,10117.0,10,23062.0,"Lansing, MI","Lansing, MI",239.0,1215 East Michigan Avenue,Lansing,,48912-1811,1215 EAST MICHIGAN AVENUE,LANSING,MI,48912-1811,517.0,3641000.0,Mr. Dennis A Swan,President and Chief Executive Officer,42.733748,-84.534376,"Ingham, MI","Lansing-East Lansing, MI",Metro,29620,,,"Lansing-East Lansing-Owosso, MI",330.0,65,26065,26,65,23,non-profit,48912,"1215 EAST MICHIGAN AVENUE , LANSING , MI , 48912"
2516,6441640,1205824737.0,230193,McLaren Lapeer Region,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23063.0,"Lapeer, MI","Flint, MI",235.0,1375 North Main Street,Lapeer,,48446-1350,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,43.061926,-83.31947,"Lapeer, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,87,26087,26,87,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2517,6441660,1326115569.0,231319,"Aspirus Keweenaw Hospital, Inc.","Aspirus, Inc.",519.0,44,70115.0,63016.0,70116.0,10,23064.0,"Laurium, MI","Marquette, MI",240.0,205 Osceola Street,Laurium,,49913-2134,425 PINE RIDGE BOULEVARD,WAUSAU,WI,54401-4123,715.0,8472118.0,Mr. Matthew Heywood,Chief Executive Officer,47.238823,-88.442762,"Houghton, MI","Houghton, MI",Micro,26340,,,,,61,26061,26,61,23,non-profit,54401,"425 PINE RIDGE BOULEVARD , WAUSAU , WI , 54401"
2518,6441669,1790706901.0,230002,St. Mary Mercy Hospital,Trinity Health,906.0,44,70115.0,63016.0,70116.0,10,23066.0,"Livonia, MI","Ann Arbor, MI",232.0,36475 Five Mile Road,Livonia,,48154-1988,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,42.396392999999996,-83.406086,"Wayne, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Detroit-Dearborn-Livonia, MI",19804.0,"Detroit-Warren-Ann Arbor, MI",220.0,163,26163,26,163,21,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
2519,6441670,1972589489.0,230110,Spectrum Health Ludington Hospital,Spectrum Health,177.0,44,70115.0,63016.0,70116.0,10,23067.0,"Ludington, MI","Muskegon, MI",242.0,One Atkinson Drive,Ludington,,49431-1906,100 MICHIGAN STREET NE,GRAND RAPIDS,MI,49503-2551,616.0,3911774.0,Mr. Richard C Breon,President and Chief Executive Officer,43.956306,-86.429576,"Mason, MI","Ludington, MI",Micro,31220,,,,,105,26105,26,105,23,non-profit,49503,"100 MICHIGAN STREET NE , GRAND RAPIDS , MI , 49503"
2520,6441685,1700805157.0,231303,Schoolcraft Memorial Hospital,,,44,10116.0,123116.0,10117.0,10,23070.0,"Manistique, MI","Marquette, MI",240.0,7870W US Highway 2,Manistique,,49854-8992,,,,,,,,,45.958042999999996,-86.24758100000001,"Schoolcraft, MI",,Rural,0,,,,,153,26153,26,153,13,Government-NonFederal,nan,
2521,6441690,,231330,Marlette Regional Hospital,,,44,,,,10,23071.0,"Marlette, MI","Saginaw, MI",246.0,2770 Main Street,Marlette,,48453-1141,,,,,,,,,43.334762,-83.081469,"Sanilac, MI",,Rural,0,,,,,151,26151,26,151,23,non-profit,nan,
2522,6441705,1407949191.0,230303,Munson Healthcare Manistee Hospital,Munson Healthcare,1465.0,44,70115.0,63016.0,70116.0,10,23069.0,"Manistee, MI","Traverse City, MI",249.0,1465 East Parkdale Avenue,Manistee,,49660-9709,1105 SIXTH STREET,TRAVERSE CITY,MI,49684-2386,231.0,9356703.0,Mr. Edwin Ness,President and Chief Executive Officer,44.272265999999995,-86.273121,"Manistee, MI",,Rural,0,,,,,101,26101,26,101,13,Government-NonFederal,49684,"1105 SIXTH STREET , TRAVERSE CITY , MI , 49684"
2523,6441720,1417959750.0,230054,UP Health System-Marquette,Duke LifePoint Healthcare,861.0,44,10116.0,123116.0,10117.0,10,23072.0,"Marquette, MI","Marquette, MI",240.0,580 West College Avenue,Marquette,,49855-2736,330 SEVEN SPRINGS WAY,BRENTWOOD,TN,37027-5098,615.0,9207000.0,Mr. Jeffrey G Seraphine,President,46.554819,-87.40026,"Marquette, MI","Marquette, MI",Micro,32100,,,,,103,26103,26,103,33,for-profit,37027,"330 SEVEN SPRINGS WAY , BRENTWOOD , TN , 37027"
2524,6441750,1861475360.0,230217,Oaklawn Hospital,,,44,,,,10,23073.0,"Marshall, MI","Kalamazoo, MI",238.0,200 North Madison Street,Marshall,,49068-1199,,,,,,,,,42.273752,-84.957571,"Calhoun, MI","Battle Creek, MI",Metro,12980,,,"Kalamazoo-Battle Creek-Portage, MI",310.0,25,26025,26,25,23,non-profit,nan,
2525,6441785,1902841414.0,230222,MidMichigan Medical Center-Midland,MidMichigan Health,1.0,44,70115.0,63016.0,70116.0,10,23074.0,"Midland, MI","Saginaw, MI",246.0,4000 Wellness Drive,Midland,,48670-2000,4000 WELLNESS DRIVE,MIDLAND,MI,48670-0001,989.0,8393000.0,Dr. Diane Postler-Slattery,President and Chief Executive Officer,43.634221999999994,-84.257079,"Midland, MI","Midland, MI",Metro,33220,,,"Saginaw-Midland-Bay City, MI",474.0,111,26111,26,111,23,non-profit,48670,"4000 WELLNESS DRIVE , MIDLAND , MI , 48670"
2526,6441795,1811097223.0,230099,ProMedica Monroe Regional Hospital,ProMedica Health System,197.0,44,10116.0,123116.0,10117.0,10,23076.0,"Monroe, MI","Toledo, OH",334.0,718 North Macomb Street,Monroe,,48162-7815,1801 RICHARDS ROAD,TOLEDO,OH,43607-1037,419.0,4693800.0,Mr. Randall D Oostra,President and Chief Executive Officer,41.924875,-83.389026,"Monroe, MI","Monroe, MI",Metro,33780,,,"Detroit-Warren-Ann Arbor, MI",220.0,115,26115,26,115,23,non-profit,43607,"1801 RICHARDS ROAD , TOLEDO , OH , 43607"
2527,6441830,1023114634.0,230047,Henry Ford Macomb Hospitals,Henry Ford Health System,9505.0,44,10116.0,123116.0,10117.0,10,23078.0,"Mount Clemens, MI","Detroit, MI",234.0,15855 19 Mile Road,Clinton Township,,48038-6324,ONE FORD PLACE,DETROIT,MI,48202-3450,313.0,8768708.0,Mr. Wright L Lassiter III,President and Chief Executive Officer,42.612774,-82.96441999999999,"Macomb, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,99,26099,26,99,23,non-profit,48202,"ONE FORD PLACE , DETROIT , MI , 48202"
2528,6441847,1316938327.0,230227,McLaren Macomb,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23078.0,"Mount Clemens, MI","Detroit, MI",234.0,1000 Harrington Boulevard,Mount Clemens,,48043-2992,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,42.586744,-82.896086,"Macomb, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,99,26099,26,99,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2529,6441850,1619931217.0,230080,McLaren Central Michigan,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23079.0,"Mount Pleasant, MI","Lansing, MI",239.0,1221 South Drive,Mount Pleasant,,48858-3257,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,43.598667999999996,-84.760961,"Isabella, MI","Mount Pleasant, MI",Micro,34380,,,"Mount Pleasant-Alma, MI",394.0,73,26073,26,73,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2530,6441870,,231308,Munising Memorial Hospital,,,44,,,,10,23080.0,"Munising, MI","Marquette, MI",240.0,1500 Sand Point Road,Munising,,49862-1406,,,,,,,,,46.423731,-86.625539,"Alger, MI",,Rural,0,,,,,3,26003,26,3,23,non-profit,nan,
2531,6441880,1831132133.0,230066,Mercy Health Hackley Campus,Trinity Health,906.0,44,70115.0,63016.0,70116.0,10,23081.0,"Muskegon, MI","Muskegon, MI",242.0,1700 Clinton Street,Muskegon,,49442-5502,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,43.221602000000004,-86.242899,"Muskegon, MI","Muskegon, MI",Metro,34740,,,"Grand Rapids-Wyoming-Muskegon, MI",266.0,121,26121,26,121,23,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
2532,6441915,,234021,Harbor Oaks Hospital,"Acadia Healthcare Company, Inc.",91.0,44,,,,22,23078.0,"Mount Clemens, MI","Detroit, MI",234.0,35031 23 Mile Road,New Baltimore,,48047-3649,"830 CRESCENT CENTRE DRIVE, SUITE 610",FRANKLIN,TN,37067-7323,615.0,8616000.0,Mr. Joey Jacobs,Chairman and Chief Executive Officer,42.676139,-82.756475,"Macomb, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,99,26099,26,99,33,for-profit,37067,"830 CRESCENT CENTRE DRIVE, SUITE 610 , FRANKLIN , TN , 37067"
2533,6441925,1497742050.0,231304,Helen Newberry Joy Hospital,,,44,10116.0,123116.0,10117.0,10,23082.0,"Newberry, MI","Marquette, MI",240.0,502 West Harrie Street,Newberry,,49868-1209,,,,,,,,,46.352895000000004,-85.51586800000001,"Luce, MI",,Rural,0,,,,,95,26095,26,95,13,Government-NonFederal,nan,
2534,6441943,,,Hawthorn Center,,,44,,,,52,23066.0,"Livonia, MI","Ann Arbor, MI",232.0,18471 Haggerty Road,Northville,,48168-9575,,,,,,,,,42.418251,-83.432939,"Wayne, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Detroit-Dearborn-Livonia, MI",19804.0,"Detroit-Warren-Ann Arbor, MI",220.0,163,26163,26,163,12,Government-NonFederal,nan,
2535,6441990,1659465094.0,231305,St. Mary's of Michigan Standish Hospital,Ascension Healthcare,198.0,44,,,,10,23110.0,"Standish, MI","Saginaw, MI",246.0,805 West Cedar Street,Standish,,48658-9526,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,43.982671999999994,-83.968982,"Arenac, MI",,Rural,0,,,,,11,26011,26,11,23,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
2536,6442000,,231309,"Aspirus Ontonagon Hospital, Inc.","Aspirus, Inc.",519.0,44,70115.0,63016.0,70116.0,10,23085.0,"Ontonagon, MI","Marquette, MI",240.0,601 South Seventh Street,Ontonagon,,49953-1459,425 PINE RIDGE BOULEVARD,WAUSAU,WI,54401-4123,715.0,8472118.0,Mr. Matthew Heywood,Chief Executive Officer,46.865424,-89.303174,"Ontonagon, MI",,Rural,0,,,,,131,26131,26,131,23,non-profit,54401,"425 PINE RIDGE BOULEVARD , WAUSAU , WI , 54401"
2537,6442020,1063414233.0,230121,Memorial Healthcare,,,44,10116.0,123116.0,10117.0,10,23086.0,"Owosso, MI","Lansing, MI",239.0,826 West King Street,Owosso,,48867-2120,,,,,,,,,43.005183,-84.180563,"Shiawassee, MI","Owosso, MI",Micro,37020,,,"Lansing-East Lansing-Owosso, MI",330.0,155,26155,26,155,23,non-profit,nan,
2538,6442030,1962508259.0,231332,Bronson LakeView Hospital,Bronson Healthcare Group,595.0,44,10116.0,123116.0,10117.0,10,23087.0,"Paw Paw, MI","Kalamazoo, MI",238.0,408 Hazen Street,Paw Paw,,49079-1019,301 JOHN STREET,KALAMAZOO,MI,49007-5295,269.0,3416000.0,Mr. Frank J Sardone,President and Chief Executive Officer,42.220831,-85.897806,"Van Buren, MI","Kalamazoo-Portage, MI",Metro,28020,,,"Kalamazoo-Battle Creek-Portage, MI",310.0,159,26159,26,159,23,non-profit,49007,"301 JOHN STREET , KALAMAZOO , MI , 49007"
2539,6442035,1992812580.0,230105,McLaren Northern Michigan,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23088.0,"Petoskey, MI","Petoskey, MI",243.0,416 Connable Avenue,Petoskey,,49770-2297,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,45.373224,-84.96931,"Emmet, MI",,Rural,0,,,,,47,26047,26,47,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2540,6442060,1437102993.0,231310,Scheurer Hospital,,,44,70115.0,63016.0,70116.0,10,23089.0,"Pigeon, MI","Saginaw, MI",246.0,170 North Caseville Road,Pigeon,,48755-9781,,,,,,,,,43.830422,-83.279184,"Huron, MI",,Rural,0,,,,,63,26063,26,63,23,non-profit,nan,
2541,6442120,,230013,Doctors' Hospital of Michigan,,,44,,,,10,23091.0,"Pontiac, MI","Pontiac, MI",244.0,461 West Huron Street,Pontiac,,48341-1601,,,,,,,,,42.635546999999995,-83.309304,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,23,non-profit,nan,
2542,6442140,1053356352.0,230029,St. Joseph Mercy Oakland,Trinity Health,906.0,44,70115.0,63016.0,70117.0,10,23091.0,"Pontiac, MI","Pontiac, MI",244.0,44405 Woodward Avenue,Pontiac,,48341-5023,20555 VICTOR PARKWAY,LIVONIA,MI,48152-7031,734.0,3431000.0,Dr. Richard J. Gilfillan,Chief Executive Officer,42.614196,-83.274613,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,21,non-profit,48152,"20555 VICTOR PARKWAY , LIVONIA , MI , 48152"
2543,6442148,1376564088.0,230207,McLaren Oakland,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23091.0,"Pontiac, MI","Pontiac, MI",244.0,50 North Perry Street,Pontiac,,48342-2253,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,42.638049,-83.290775,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2544,6442155,1255346961.0,230031,Lake Huron Medical Center,Prime Healthcare Services,357.0,44,10116.0,123116.0,10117.0,10,23092.0,"Port Huron, MI","Detroit, MI",234.0,2601 Electric Avenue,Port Huron,,48060-6518,3300 EAST GUASTI ROAD,ONTARIO,CA,91761-8655,909.0,2354400.0,Dr. Prem Reddy,"Chairman, President and Chief Executive Officer",42.955781,-82.43223,"St. Clair, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,147,26147,26,147,33,for-profit,91761,"3300 EAST GUASTI ROAD , ONTARIO , CA , 91761"
2545,6442160,1982685384.0,230216,McLaren Port Huron,McLaren Health Care Corporation,252.0,44,100115.0,93016.0,100116.0,10,23092.0,"Port Huron, MI","Detroit, MI",234.0,1221 Pine Grove Avenue,Port Huron,,48060-3511,"G3235 BEECHER ROAD, SUITE B",FLINT,MI,48532-3650,810.0,3421100.0,Mr. Philip A Incarnati,President and Chief Executive Officer,42.986756,-82.42806,"St. Clair, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,147,26147,26,147,23,non-profit,48532,"G3235 BEECHER ROAD, SUITE B , FLINT , MI , 48532"
2546,6442180,1437259843.0,231323,Spectrum Health Reed City Hospital,Spectrum Health,177.0,44,70115.0,63016.0,70116.0,10,23094.0,"Reed City, MI","Grand Rapids, MI",236.0,300 North Patterson Road,Reed City,,49677-8041,100 MICHIGAN STREET NE,GRAND RAPIDS,MI,49503-2551,616.0,3911774.0,Mr. Richard C Breon,President and Chief Executive Officer,43.876796,-85.522729,"Osceola, MI",,Rural,0,,,,,133,26133,26,133,23,non-profit,49503,"100 MICHIGAN STREET NE , GRAND RAPIDS , MI , 49503"
2547,6442198,1437176203.0,230254,Crittenton Hospital Medical Center,Ascension Healthcare,198.0,44,,,,10,23095.0,"Rochester, MI","Royal Oak, MI",245.0,1101 West University Drive,Rochester,,48307-1831,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,42.681636,-83.148637,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,23,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
2548,6442200,1922310200.0,230277,DMC Huron Valley-Sinai Hospital,TENET Healthcare Corporation,919.0,44,10116.0,123116.0,10117.0,10,23075.0,"Milford, MI","Pontiac, MI",244.0,1 William Carls Drive,Commerce Township,,48382-2201,"1445 ROSS AVENUE, SUITE 1400",DALLAS,TX,75202-2703,469.0,8932200.0,Mr. Trevor Fetter,President and Chief Executive Officer,42.591328999999995,-83.497626,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,33,for-profit,75202,"1445 ROSS AVENUE, SUITE 1400 , DALLAS , TX , 75202"
2549,6442245,1689653305.0,230130,Beaumont Hospital - Royal Oak,Beaumont Health,953.0,44,10116.0,123116.0,10117.0,10,23097.0,"Royal Oak, MI","Royal Oak, MI",245.0,3601 West Thirteen Mile Road,Royal Oak,,48073-6712,"2000 TOWN CENTER, SUITE 1200",SOUTHFIELD,MI,48075-1145,248.0,8985000.0,Mr. John T Fox,President and Chief Executive Officer,42.517546,-83.19232,"Oakland, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,125,26125,26,125,23,non-profit,48075,"2000 TOWN CENTER, SUITE 1200 , SOUTHFIELD , MI , 48075"
2550,6442250,1265426704.0,230275,"HealthSource Saginaw, Inc.",,,44,10116.0,123116.0,10117.0,22,23098.0,"Saginaw, MI","Saginaw, MI",246.0,3340 Hospital Road,Saginaw,,48603-9622,,,,,,,,,43.47035,-84.051789,"Saginaw, MI","Saginaw, MI",Metro,40980,,,"Saginaw-Midland-Bay City, MI",474.0,145,26145,26,145,23,non-profit,nan,
2551,6442290,1871507509.0,230077,St. Mary's of Michigan,Ascension Healthcare,198.0,44,70115.0,63016.0,70116.0,10,23098.0,"Saginaw, MI","Saginaw, MI",246.0,800 South Washington Avenue,Saginaw,,48601-2594,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,43.425706,-83.941916,"Saginaw, MI","Saginaw, MI",Metro,40980,,,"Saginaw-Midland-Bay City, MI",474.0,145,26145,26,145,21,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
2552,6442295,1164471066.0,,Aleda E. Lutz Veterans Affairs Medical Center,Department of Veterans Affairs,9295.0,44,100115.0,93016.0,100116.0,10,23098.0,"Saginaw, MI","Saginaw, MI",246.0,1500 Weiss Street,Saginaw,,48602-5298,810 VERMONT AVENUE NW,WASHINGTON,DC,20420-0001,202.0,2735781.0,Dr. David J Shulkin,"Secretary, Veterans Affairs",43.443809,-83.961045,"Saginaw, MI","Saginaw, MI",Metro,40980,,,"Saginaw-Midland-Bay City, MI",474.0,145,26145,26,145,45,Government-Federal,20420,"810 VERMONT AVENUE NW , WASHINGTON , DC , 20420"
2553,6442297,1619941333.0,230241,St. John River District Hospital,Ascension Healthcare,198.0,44,70115.0,63016.0,70116.0,10,23106.0,"St. Clair, MI","Detroit, MI",234.0,4100 River Road,East China,,48054-2909,"101 SOUTH HANLEY ROAD, SUITE 450",SAINT LOUIS,MO,63105-3406,314.0,7338000.0,Dr. Patricia A Maryland,President and Chief Executive Officer,42.785428,-82.478086,"St. Clair, MI","Detroit-Warren-Dearborn, MI",Metro,19820,"Warren-Troy-Farmington Hills, MI",47664.0,"Detroit-Warren-Ann Arbor, MI",220.0,147,26147,26,147,21,non-profit,63105,"101 SOUTH HANLEY ROAD, SUITE 450 , SAINT LOUIS , MO , 63105"
2554,6442305,1124283502.0,231306,"Mackinac Straits Health System, Inc.",,,44,40115.0,33116.0,40116.0,10,23088.0,"Petoskey, MI","Petoskey, MI",243.0,1140 North State Street,Saint Ignace,,49781-1048,,,,,,,,,45.886569,-84.72605300000001,"Mackinac, MI",,Rural,0,,,,,97,26097,26,97,23,non-profit,nan,
2555,6442310,1093809824.0,231326,Sparrow Clinton Hospital,Sparrow Health System,1245.0,44,10116.0,123116.0,10117.0,10,23108.0,"St. Johns, MI","Lansing, MI",239.0,805 South Oakland Street,Saint Johns,,48879-2253,1215 EAST MICHIGAN AVENUE,LANSING,MI,48912-1811,517.0,3641000.0,Mr. Dennis A Swan,President and Chief Executive Officer,42.993927,-84.55560799999999,"Clinton, MI","Lansing-East Lansing, MI",Metro,29620,,,"Lansing-East Lansing-Owosso, MI",330.0,37,26037,26,37,23,non-profit,48912,"1215 EAST MICHIGAN AVENUE , LANSING , MI , 48912"
